"Gogol_MertvieDushi" "Gogol_TarasBulba" "Lermontov_GeroyNashegoVremeni" "Lermontov_KnyaginyaLigovskaya" "Pushkin_Dubrovsky" "Pushkin_KapitanskayaDochka"
"меры" 0.00261841795187348 0 0.0023813492724978 0 0.00484472651518822 0.0151957208849988
"мешок" 0.00130920897593674 0.0162438747055798 0.0023813492724978 0 0 0.00303914417699976
"мошенники" 0.00654604487968369 0 0 0 0.00484472651518822 0.00911743253099927
"муки" 0.00523683590374696 0.0108292498037198 0 0 0 0.00303914417699976
"н" 0 0 0.00952539708999119 0.0106723585912487 0 0.00911743253099927
"надежда" 0 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.0145341795455647 0.00607828835399951
"надеялся" 0.00130920897593674 0 0.00714404781749339 0.0106723585912487 0 0.00911743253099927
"направление" 0.00392762692781022 0 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00303914417699976
"наскоро" 0.00654604487968369 0 0.00476269854499559 0 0 0.00607828835399951
"настасья" 0.0104736718074939 0 0 0 0 0.00303914417699976
"находилось" 0.00654604487968369 0 0.0023813492724978 0 0.0145341795455647 0
"начальник" 0.00523683590374696 0.00270731245092996 0 0 0.00484472651518822 0.00911743253099927
"нашим" 0.00654604487968369 0.00270731245092996 0 0.00533617929562433 0.00484472651518822 0.00303914417699976
"небу" 0 0.0135365622546498 0.00714404781749339 0.00533617929562433 0 0
"недалеко" 0.00130920897593674 0.00812193735278989 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00607828835399951
"неловко" 0.00261841795187348 0 0.00714404781749339 0.0213447171824973 0 0
"неожиданным" 0.00654604487968369 0 0 0.00533617929562433 0.0145341795455647 0
"нравится" 0.00392762692781022 0 0.00476269854499559 0.016008537886873 0.00484472651518822 0
"обеим" 0.00654604487968369 0 0.00476269854499559 0.0106723585912487 0 0
"обеих" 0.00654604487968369 0.00812193735278989 0.0023813492724978 0 0 0
"обрадовался" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0.00533617929562433 0 0.00911743253099927
"обратил" 0.00392762692781022 0 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00607828835399951
"обратились" 0.00261841795187348 0.00270731245092996 0 0.016008537886873 0.0145341795455647 0
"обстоятельства" 0.00392762692781022 0 0 0.00533617929562433 0.00968945303037643 0.00911743253099927
"объяснил" 0.00654604487968369 0 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"обязан" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0.00533617929562433 0.00484472651518822 0.00607828835399951
"обязанность" 0.00785525385562043 0.00270731245092996 0 0.00533617929562433 0 0.00303914417699976
"одною" 0.00261841795187348 0.00541462490185992 0 0.00533617929562433 0.00968945303037643 0.00607828835399951
"опрометью" 0.00130920897593674 0.00270731245092996 0.00476269854499559 0.0106723585912487 0.00484472651518822 0.00607828835399951
"опустив" 0.00130920897593674 0.00541462490185992 0.0142880956349868 0 0 0
"опустил" 0 0.00812193735278989 0.00714404781749339 0.00533617929562433 0 0.00607828835399951
"осматривать" 0.00392762692781022 0.00270731245092996 0 0.00533617929562433 0.00968945303037643 0.00607828835399951
"остановил" 0.00261841795187348 0.00541462490185992 0.00714404781749339 0.00533617929562433 0.00484472651518822 0
"отпер" 0.00392762692781022 0 0 0 0.0193789060607529 0.00607828835399951
"отсутствие" 0.00261841795187348 0 0.0023813492724978 0 0.0242236325759411 0.00303914417699976
"отсюда" 0.00392762692781022 0.00270731245092996 0.00952539708999119 0.00533617929562433 0 0
"офицеров" 0.00261841795187348 0.00270731245092996 0.00476269854499559 0.00533617929562433 0.00484472651518822 0.00607828835399951
"ох" 0.00523683590374696 0.00541462490185992 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"охоту" 0.00130920897593674 0 0.00476269854499559 0.00533617929562433 0.0193789060607529 0.00303914417699976
"очами" 0.00261841795187348 0.0189511871565097 0 0 0 0
"пару" 0.00654604487968369 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"передать" 0.00392762692781022 0 0.00476269854499559 0.0213447171824973 0 0
"передней" 0.00523683590374696 0 0.0023813492724978 0 0.00968945303037643 0.00607828835399951
"петра" 0.00261841795187348 0 0 0 0 0.0212740092389983
"петровна" 0.0104736718074939 0 0 0.00533617929562433 0 0
"плакал" 0.00130920897593674 0.00270731245092996 0.011906746362489 0 0.00484472651518822 0.00303914417699976
"платить" 0.0104736718074939 0 0.0023813492724978 0 0 0
"побледнел" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.0106723585912487 0.00484472651518822 0.00303914417699976
"поверьте" 0.00392762692781022 0 0 0.032017075773746 0 0
"поглядел" 0.00392762692781022 0.0108292498037198 0 0 0 0.00607828835399951
"погрузился" 0.00392762692781022 0.00270731245092996 0 0 0.00484472651518822 0.012156576707999
"подали" 0.00130920897593674 0.00270731245092996 0 0.0213447171824973 0.00968945303037643 0.00303914417699976
"подняла" 0 0.00541462490185992 0.011906746362489 0.00533617929562433 0 0.00303914417699976
"поднять" 0 0.0135365622546498 0.00714404781749339 0.00533617929562433 0 0
"подобный" 0.00392762692781022 0 0.011906746362489 0.00533617929562433 0 0
"подымался" 0.00261841795187348 0.0108292498037198 0.0023813492724978 0 0.00484472651518822 0.00303914417699976
"поеду" 0.00523683590374696 0.00541462490185992 0.00476269854499559 0 0 0.00303914417699976
"поехали" 0.00130920897593674 0 0.0023813492724978 0 0.0290683590911293 0.00303914417699976
"пожаловать" 0.00392762692781022 0 0 0 0 0.0182348650619985
"пойдет" 0.00654604487968369 0.00812193735278989 0 0 0.00484472651518822 0
"показав" 0.0104736718074939 0 0.0023813492724978 0 0 0
"показывал" 0.00392762692781022 0.00541462490185992 0.00476269854499559 0.00533617929562433 0 0.00303914417699976
"показывая" 0.00261841795187348 0.00270731245092996 0.0142880956349868 0 0 0
"поклон" 0.00130920897593674 0 0.00476269854499559 0.0213447171824973 0.00968945303037643 0
"покровское" 0 0 0 0 0.043602538636694 0
"полицеймейстера" 0.0117828807834307 0 0 0 0 0
"полное" 0.00261841795187348 0.00541462490185992 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00303914417699976
"полы" 0.00785525385562043 0.00541462490185992 0 0 0.00484472651518822 0
"пользу" 0.00261841795187348 0 0.00476269854499559 0.016008537886873 0 0.00607828835399951
"полю" 0.00130920897593674 0.0216584996074397 0 0 0 0
"помещики" 0.00785525385562043 0 0 0 0.00484472651518822 0.00607828835399951
"помещица" 0.0117828807834307 0 0 0 0 0
"помощь" 0 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.012156576707999
"попал" 0.00785525385562043 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0
"поразила" 0 0 0.00476269854499559 0.00533617929562433 0 0.0182348650619985
"порог" 0.00261841795187348 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.012156576707999
"пороху" 0 0.0162438747055798 0.0023813492724978 0 0 0.00607828835399951
"пору" 0.00523683590374696 0.0108292498037198 0 0 0 0.00303914417699976
"поручика" 0.00130920897593674 0 0.0023813492724978 0 0.0242236325759411 0.00607828835399951
"посмотрела" 0 0 0.0190507941799824 0.00533617929562433 0 0
"посмотри" 0.00654604487968369 0 0.00476269854499559 0 0 0.00607828835399951
"поставил" 0.00130920897593674 0 0.011906746362489 0.0106723585912487 0.00484472651518822 0
"поставить" 0.00523683590374696 0.00270731245092996 0.00476269854499559 0 0.00484472651518822 0.00303914417699976
"потерял" 0.00130920897593674 0.00541462490185992 0.00714404781749339 0.0106723585912487 0 0.00303914417699976
"потупив" 0.00261841795187348 0.0189511871565097 0 0 0 0
"поцеловал" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0 0.0193789060607529 0.00607828835399951
"почитал" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0 0.00968945303037643 0.00911743253099927
"почтительно" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0.00533617929562433 0.00968945303037643 0.00607828835399951
"предприятие" 0.00916446283155717 0.00270731245092996 0 0.00533617929562433 0 0
"представил" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0 0.0242236325759411 0
"приведи" 0.00392762692781022 0.00270731245092996 0 0 0.00484472651518822 0.012156576707999
"приговаривая" 0.00785525385562043 0 0.00476269854499559 0 0 0.00303914417699976
"признак" 0.00130920897593674 0 0.0166694449074846 0 0 0.00303914417699976
"прикажи" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0 0.00484472651518822 0.0151957208849988
"приметы" 0 0 0 0.00533617929562433 0.0387578121215057 0
"припомнить" 0.00523683590374696 0.0108292498037198 0.0023813492724978 0 0 0
"причин" 0.00916446283155717 0.00270731245092996 0 0.00533617929562433 0 0
"приятный" 0.00785525385562043 0 0.00476269854499559 0 0 0.00303914417699976
"приятных" 0.00785525385562043 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0
"пробежал" 0.00261841795187348 0.00270731245092996 0.00952539708999119 0 0 0.00607828835399951
"пробормотал" 0.00261841795187348 0 0.011906746362489 0 0.00484472651518822 0.00303914417699976
"продаст" 0.00785525385562043 0.00541462490185992 0.0023813492724978 0 0 0
"проклятый" 0.00130920897593674 0.00270731245092996 0.00714404781749339 0 0.00968945303037643 0.00607828835399951
"промеж" 0.00523683590374696 0.0108292498037198 0.0023813492724978 0 0 0
"проситель" 0.0104736718074939 0 0 0 0.00484472651518822 0
"просьбу" 0.00785525385562043 0 0 0 0.00484472651518822 0.00607828835399951
"прошли" 0.00130920897593674 0.00812193735278989 0.00476269854499559 0.00533617929562433 0.00968945303037643 0
"пустились" 0 0.00812193735278989 0.0142880956349868 0 0 0
"пустой" 0.00392762692781022 0 0.00476269854499559 0.016008537886873 0.00484472651518822 0
"работы" 0.00261841795187348 0.00812193735278989 0.00714404781749339 0.00533617929562433 0 0
"равнодушно" 0.00261841795187348 0.00541462490185992 0.00714404781749339 0 0.00484472651518822 0.00303914417699976
"раздавался" 0.00392762692781022 0 0.00714404781749339 0.0106723585912487 0 0.00303914417699976
"рассердился" 0.00392762692781022 0.00270731245092996 0.00714404781749339 0.00533617929562433 0 0.00303914417699976
"рассеянно" 0 0.00270731245092996 0.011906746362489 0.0106723585912487 0.00484472651518822 0
"рассматривал" 0.00392762692781022 0.00541462490185992 0 0.00533617929562433 0.00484472651518822 0.00607828835399951
"расспросил" 0.0104736718074939 0.00270731245092996 0 0 0 0
"расстались" 0 0 0.0142880956349868 0 0.00484472651518822 0.00607828835399951
"ревизии" 0.00654604487968369 0 0 0 0.0193789060607529 0
"решить" 0.00654604487968369 0 0.0023813492724978 0.0106723585912487 0 0.00303914417699976
"род" 0.00392762692781022 0.00812193735278989 0 0.00533617929562433 0.00968945303037643 0
"родителей" 0 0 0 0.00533617929562433 0 0.0243131534159981
"рукам" 0.00130920897593674 0.0108292498037198 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00303914417699976
"ряд" 0.00523683590374696 0.00541462490185992 0.00476269854499559 0 0 0.00303914417699976
"самозванец" 0 0 0 0 0 0.0273522975929978
"сани" 0 0 0 0.0426894343649947 0.00484472651518822 0
"сделает" 0.00392762692781022 0.00541462490185992 0.00952539708999119 0 0 0
"сильного" 0.00130920897593674 0.0108292498037198 0.0023813492724978 0.0106723585912487 0 0.00303914417699976
"следовательно" 0 0 0.0190507941799824 0 0.00484472651518822 0
"служба" 0.00261841795187348 0 0 0 0 0.0212740092389983
"службы" 0.00130920897593674 0 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.0151957208849988
"случаи" 0.00392762692781022 0.00270731245092996 0.00952539708999119 0.00533617929562433 0 0
"смело" 0.00261841795187348 0.00270731245092996 0.0023813492724978 0.00533617929562433 0.00484472651518822 0.00911743253099927
"смеркаться" 0 0 0.0023813492724978 0 0.0193789060607529 0.012156576707999
"смеха" 0.00392762692781022 0 0.011906746362489 0 0 0.00303914417699976
"смотрю" 0.00130920897593674 0 0.0166694449074846 0 0.00484472651518822 0
"собакевичу" 0.0117828807834307 0 0 0 0 0
"собаку" 0.00261841795187348 0.0162438747055798 0.0023813492724978 0 0 0
"собрать" 0.00261841795187348 0.0108292498037198 0.0023813492724978 0 0 0.00607828835399951
"совершенное" 0.00392762692781022 0 0 0 0.0290683590911293 0
"совершить" 0.0117828807834307 0 0 0 0 0
"сорока" 0.00523683590374696 0.00270731245092996 0.0023813492724978 0 0 0.00911743253099927
"спали" 0.00130920897593674 0.0189511871565097 0 0 0.00484472651518822 0
"спит" 0.00916446283155717 0.00270731245092996 0 0.00533617929562433 0 0
"старость" 0.00261841795187348 0.00812193735278989 0.0023813492724978 0.00533617929562433 0 0.00607828835399951
"старую" 0.00130920897593674 0.00812193735278989 0 0 0.00968945303037643 0.00911743253099927
"старым" 0.00130920897593674 0.00270731245092996 0.0023813492724978 0.0106723585912487 0.00968945303037643 0.00607828835399951
"стоявший" 0.00392762692781022 0.0135365622546498 0 0.00533617929562433 0 0
"стоят" 0.00261841795187348 0.0135365622546498 0 0.00533617929562433 0 0.00303914417699976
"страхом" 0.00523683590374696 0.0108292498037198 0 0 0 0.00303914417699976
"стула" 0.00523683590374696 0 0.0023813492724978 0.0213447171824973 0 0
"судить" 0.00523683590374696 0 0 0.016008537886873 0 0.00607828835399951
"суровый" 0.00654604487968369 0.0108292498037198 0 0 0 0
"сухо" 0.00392762692781022 0 0.00714404781749339 0.00533617929562433 0.00484472651518822 0.00303914417699976
"счастливы" 0.00130920897593674 0 0.00952539708999119 0 0.00968945303037643 0.00607828835399951
"сынку" 0 0.0243658120583697 0 0 0 0
"сыном" 0.00392762692781022 0.00541462490185992 0 0 0.0145341795455647 0.00303914417699976
"сыну" 0.00130920897593674 0.00541462490185992 0.0023813492724978 0.00533617929562433 0.0145341795455647 0.00303914417699976
"сюртуке" 0.0117828807834307 0 0 0 0 0
